recommendation,feature_index,variable,label,source,clinical_category,summary_mode,valid_fraction,hourly_coverage,point_biserial_corr,auroc,auprc,ap_lift_over_prevalence,mutual_information,univariate_relevance_score,correlation_cluster_id,correlation_cluster_size,mrmr_rank,mrmr_score,elasticnet_selection_probability,elasticnet_mean_abs_coefficient,rfecv_selected,consensus_score,physiology_direction_hint
review,34,labevents::51277::RDW::valuenum,RDW,labevents,lab_other,min,0.8625935162094763,0.05529925227165222,0.04696771338719837,0.527159982228396,0.14805863833173888,1.05831575705931,0.007985056209706798,0.3288451275217253,17,1,105.0,0.30239794245491963,0.925,0.032101355305439935,False,0.550584932888218,
review,216,chartevents::226537::Glucose (whole blood)::valuenum,Glucose (whole blood),chartevents,bedside_glucose,last_minus_first,0.07007481296758104,0.004041978158056736,0.0954089041135851,0.5671802983145398,0.2931466849133481,2.0953978725535225,0.0008447231066464056,0.36120548694782745,137,1,68.0,0.35205230540182786,1.0,0.09644512424711138,False,0.5433261166284181,
review,24,labevents::51006::Urea Nitrogen::valuenum,Urea Nitrogen,labevents,lab_renal,slope,0.13802992518703242,0.06319617480039597,0.07628891712750838,0.5649024966760231,0.1693183846945844,1.2102793629684199,0.013080838893402946,0.3511852665298177,10,1,78.0,0.34055173095379404,1.0,0.0995029432233423,False,0.5363628735529172,
review,31,labevents::51301::White Blood Cells::valuenum,White Blood Cells,labevents,lab_cbc,max,0.8628428927680798,0.055356401950120926,0.025483885091207217,0.5469732399636942,0.14262628686303194,1.0194855798943996,0.012253338663009261,0.32743488525866676,15,1,101.0,0.30697653387551826,0.8625,0.01800785532250302,False,0.5357378731339779,
review,90,labevents::50802::Base Excess::valuenum,Base Excess,labevents,lab_blood_gas_respiration,observed_fraction,1.0,0.027182044461369514,0.09833882496691276,0.5834726178090837,0.17143728612481773,1.2254251646355065,0.00772898579740211,0.44218939102910926,40,5,42.0,0.41725776453419916,0.4875,0.05589264312293381,False,0.5348207958033564,
review,157,chartevents::220051::Arterial Blood Pressure diastolic::valuenum,Arterial Blood Pressure diastolic,chartevents,vital_blood_pressure,max,0.1669576059850374,0.09489817172288895,-0.05108997267371134,0.44687202087924105,0.16368745397193357,1.1700297512075823,0.032703909963925915,0.36867481889632636,85,1,64.0,0.3567718019789905,0.8875,0.02655750721887671,False,0.5258062707835307,low_or_high_may_indicate_instability
review,342,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,lab_liver_protein,mean,0.025685785536159602,0.0012053200043737888,0.06251406570867533,0.5869318181818182,0.18405187828740288,1.3155936398083523,0.03110573706336872,0.3544119497467573,249,2,80.0,0.33686570343215416,1.0,0.13192195715382696,False,0.5239459269185033,
review,65,chartevents::225625::Calcium non-ionized::valuenum,Calcium non-ionized,chartevents,chart_other,observed_fraction,1.0,0.05104945972561836,-0.09218301324041377,0.4209523776299312,0.1234952314560824,0.8827377506932094,0.006279944651284675,0.42086817762486034,9,19,75.0,0.3425244618978314,0.575,0.12925642667687498,False,0.5191905608143398,
review,262,chartevents::223762::Temperature Celsius::valuenum,Temperature Celsius,chartevents,vital_temperature,mean,0.04812967581047382,0.02797173708677292,-0.0642459872221716,0.384047619047619,0.08314641919107803,0.5943264544674205,0.031017283537183138,0.3484331486079407,175,1,73.0,0.34526456973808245,0.95,0.08247889266349376,False,0.51692355732472,
review,125,labevents::51256::Neutrophils::valuenum,Neutrophils,labevents,lab_blood_gas_respiration,max,0.23665835411471323,0.01108686625957489,0.048134618454767984,0.5526887583892617,0.18802220851058524,1.3439733620810104,0.02532071624609933,0.32503191036263107,63,2,99.0,0.3134934398391559,1.0,0.08622409831732511,False,0.5157990644342392,
review,71,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,lab_coagulation,last,0.6374064837905237,0.0370635911822319,0.07459759788864277,0.5634955216654564,0.16423193107846829,1.1739216463897644,0.009634667697259403,0.37157846121204474,29,2,77.0,0.34152688482504046,0.725,0.03550140483494033,False,0.5109937566351389,
review,263,labevents::52135::Immature Granulocytes::valuenum,Immature Granulocytes,labevents,lab_other,last,0.04800498753117207,0.002176849637180567,0.10325684439012703,0.6065777315777316,0.18879039271590706,1.3494643044399062,0.01689255320069938,0.38444360744556555,176,1,59.0,0.3682010402492998,0.8375,0.02958920848905109,False,0.5090179895889374,
review,330,labevents::51446::Lymphocytes::valuenum,Lymphocytes,labevents,lab_blood_gas_respiration,last,0.026059850374064837,0.0011169991921633482,-0.07695692595275747,0.43507124352331605,0.07673919672187515,0.5485279480476282,0.04583579009215866,0.33508017946564217,238,1,91.0,0.3276414220468853,1.0,0.11988614164292813,False,0.506355845328712,
review,23,labevents::50912::Creatinine::valuenum,Creatinine,labevents,lab_renal,observed_fraction,1.0,0.06339360028505325,-0.06184176562934323,0.4518626779107226,0.1287495603322862,0.9202954312521706,0.0015917904449489484,0.34727872198062865,9,19,127.0,0.2624324324766809,0.7875,0.12601829568302492,False,0.5049497456264467,
review,26,labevents::50882::Bicarbonate::valuenum,Bicarbonate,labevents,lab_blood_gas_respiration,observed_fraction,1.0,0.06268183887004852,-0.06250628071801785,0.44938908640237246,0.12839179387851468,0.917738134497048,0.00028346060219663904,0.3459501414569683,9,19,131.0,0.2555853487313018,0.8,0.090372227304033,False,0.5040000962005313,
review,39,"labevents::50893::Calcium, Total::valuenum","Calcium, Total",labevents,lab_electrolyte,observed_fraction,1.0,0.05838528648018837,-0.06063888117717599,0.45238176453532997,0.1290138280181713,0.9221844034810462,0.004872434481710597,0.355359193578425,9,19,124.0,0.2722798316409384,0.7625,0.07228478260658448,False,0.5030996935573985,
review,92,labevents::50821::pO2::valuenum,pO2,labevents,lab_blood_gas_respiration,observed_fraction,1.0,0.027171654626727104,0.09778251997593136,0.5827586233628905,0.17116986266661166,1.2235136351035878,0.0076476758937231715,0.4405092005600889,40,5,51.0,0.39674254384414115,0.4125,0.03697695900773397,False,0.5021393193078116,lower_may_indicate_worse_oxygenation
review,25,labevents::50931::Glucose::valuenum,Glucose,labevents,lab_metabolic,observed_fraction,1.0,0.062297381460666656,-0.062411179546005585,0.4507994386241278,0.12848247926074338,0.9183863490830321,0.0012464803377687517,0.3476460603034303,9,19,128.0,0.25920895036208136,0.775,0.09882283735787496,False,0.5002346783060829,
review,275,labevents::50815::O2 Flow::valuenum,O2 Flow,labevents,lab_other,max,0.03965087281795511,0.0019482544157654047,0.0920023798061003,0.5538602126716882,0.28391852662966827,2.029435457727219,0.006488371443476693,0.35258922240023516,188,1,74.0,0.3448106727522519,0.8875,0.01298526861864957,False,0.49749723034595206,
review,21,labevents::50971::Potassium::valuenum,Potassium,labevents,lab_electrolyte,observed_fraction,1.0,0.06592892855405807,-0.055086086844918586,0.45270316540121935,0.1297366417122656,0.9273510396901694,0.0009037518062073868,0.336685584961309,9,19,139.0,0.24503265499562943,0.8125,0.15426439805160044,False,0.49636857871419915,
review,60,chartevents::220228::Hemoglobin::valuenum,Hemoglobin,chartevents,chart_other,observed_fraction,1.0,0.05295095592737198,-0.06423229232515294,0.43670961228266836,0.1271432442015456,0.9088135637222778,0.004120208500492328,0.3690177647253066,23,1,107.0,0.2982587495992616,0.6625,0.03075693763094023,False,0.495476834793936,
review,156,chartevents::220050::Arterial Blood Pressure systolic::valuenum,Arterial Blood Pressure systolic,chartevents,vital_blood_pressure,std,0.1669576059850374,0.094903364777565,-0.08092376876566133,0.43492623501648775,0.16668035522006608,1.191422859950918,0.008471084123527595,0.3446079742422162,84,1,93.0,0.3249851284278503,0.9,0.020255960503345705,False,0.49115342168837295,low_or_high_may_indicate_instability
review,153,chartevents::225698::TCO2 (calc) Arterial::valuenum,TCO2 (calc) Arterial,chartevents,chart_other,observed_fraction,1.0,0.012099958024919033,0.10164405102565409,0.5663039326803759,0.1684546360454024,1.2041053307345162,0.004419862363058247,0.40579986593500517,78,3,70.0,0.34797736065107115,0.475,0.023121616078424268,False,0.49004641139340477,
