feature_index,variable,label,source,itemid,value_source,clinical_category,summary_mode,hourly_coverage,valid_n,valid_fraction,positive_n,negative_n,variance,mean_positive,mean_negative,abs_mean_difference,point_biserial_corr,abs_point_biserial_corr,auroc,auroc_abs,auprc,ap_lift_over_prevalence,mutual_information,possible_leakage_flag,static_like_flag,physiology_direction_hint,univariate_relevance_score,correlation_cluster_id,standardized_variance_diagonal,correlation_cluster_size,mrmr_eligible,mrmr_rank,mrmr_score,mean_abs_corr_with_previous_selected,lambda_redundancy
87,labevents::50820::pH::valuenum,pH,labevents,50820,valuenum,lab_blood_gas_respiration,observed_fraction,0.030823981389403343,8020,1.0,1122,6898,0.002617135876789689,0.04226084426045418,0.028963709250092506,0.013297135010361671,0.09016304711698757,0.09016304711698757,0.5762936530209226,0.5762936530209226,0.1680852833618261,1.201465216187028,0.00793214856598845,False,False,lower_may_indicate_acidosis,0.4284812597492602,40,1.0001247086768528,5,True,58.0,0.3696984775075693,0.11756556448338186,0.5
263,labevents::52135::Immature Granulocytes::valuenum,Immature Granulocytes,labevents,52135,valuenum,lab_other,last,0.002176849637180567,385,0.04800498753117207,52,333,0.16686362028121948,0.8711537718772888,0.7477477788925171,0.12340599298477173,0.10325684439012703,0.10325684439012703,0.6065777315777316,0.6065777315777316,0.18879039271590706,1.3494643044399062,0.01689255320069938,False,False,,0.38444360744556555,176,1.000124736842709,1,True,59.0,0.3682010402492998,0.03248513439253149,0.5
62,chartevents::225677::Phosphorous::valuenum,Phosphorous,chartevents,225677,valuenum,chart_other,observed_fraction,0.05114297568798065,8020,1.0,1122,6898,0.0015826679300516844,0.0417780764400959,0.052666231989860535,0.010888155549764633,-0.0949386736839153,0.0949386736839153,0.4191504654788983,0.5808495345211018,0.12303138525658595,0.8794222012101778,0.006707180043345806,False,False,,0.42675969328599445,9,1.0001246822590342,19,True,60.0,0.3672279858723907,0.11906341482720749,0.5
32,labevents::51250::MCV::valuenum,MCV,labevents,51250,valuenum,lab_other,slope,0.055304449051618576,773,0.09638403990024938,108,665,0.04301421716809273,0.0035655556712299585,-0.032647378742694855,0.03621293441392481,0.06053421015525346,0.06053421015525346,0.5634015594541911,0.5634015594541911,0.20183221085876327,1.4426865695965077,0.02288838459677134,False,False,,0.3749164488374676,16,1.0001247061511649,1,True,61.0,0.36566711797528834,0.018498661724358538,0.5
401,labevents::51007::Uric Acid::valuenum,Uric Acid,labevents,51007,valuenum,lab_other,min,0.0009559434838593006,130,0.016209476309226933,27,103,16.362632751464844,7.09999942779541,7.749514579772949,0.6495151519775391,-0.06513575132496738,0.06513575132496738,0.47482919813016905,0.5251708018698309,0.19385761381873992,1.3856845479735242,0.05103494744173931,False,False,,0.36960693409798295,298,1.0001246836594877,2,True,62.0,0.36176046106205817,0.015692946071849595,0.5
56,chartevents::220621::Glucose (serum)::valuenum,Glucose (serum),chartevents,220621,valuenum,bedside_glucose,observed_fraction,0.0536523275077343,8020,1.0,1122,6898,0.0016757971607148647,0.043857693672180176,0.055245477706193924,0.011387784034013748,-0.09649666257385309,0.09649666257385309,0.4176029606866337,0.5823970393133663,0.1225036631256206,0.8756500697571098,0.005293760631790656,False,False,,0.4253905807098071,9,1.0001246581208965,19,True,63.0,0.36037312749288963,0.13003490643383495,0.5
157,chartevents::220051::Arterial Blood Pressure diastolic::valuenum,Arterial Blood Pressure diastolic,chartevents,220051,valuenum,vital_blood_pressure,max,0.09489817172288895,1339,0.1669576059850374,231,1108,307.4720458984375,70.43729400634766,72.80835723876953,2.371063232421875,-0.05108997267371134,0.05108997267371134,0.44687202087924105,0.553127979120759,0.16368745397193357,1.1700297512075823,0.032703909963925915,False,False,low_or_high_may_indicate_instability,0.36867481889632636,85,1.000124726989745,1,True,64.0,0.3567718019789905,0.023806033834671773,0.5
147,chartevents::223830::PH (Arterial)::valuenum,PH (Arterial),chartevents,223830,valuenum,chart_other,observed_fraction,0.01256753969937563,8020,1.0,1122,6898,0.0011735806474462152,0.02113042213022709,0.01117473840713501,0.00995568372309208,0.10080877957186413,0.10080877957186413,0.5662319001245033,0.5662319001245033,0.16833357778779343,1.2032400123512508,0.004821502295001778,False,False,lower_may_indicate_acidosis,0.4062985421780847,78,1.0001246610746042,3,True,65.0,0.3539977112679063,0.10460166182035684,0.5
93,labevents::50861::Alanine Aminotransferase (ALT)::valuenum,Alanine Aminotransferase (ALT),labevents,50861,valuenum,lab_other,slope,0.018355153501033783,100,0.012468827930174564,17,83,1822.0596923828125,-10.237637519836426,4.657191276550293,14.894828796386719,-0.13107435305527643,0.13107435305527643,0.5251594613749114,0.5251594613749114,0.18945422695359695,1.354209358438367,0.01562730031343129,False,False,,0.36330522752323363,43,1.0001246902554224,2,True,66.0,0.35385479530959285,0.018900864427281505,0.5
57,chartevents::227443::HCO3 (serum)::valuenum,HCO3 (serum),chartevents,227443,valuenum,chart_other,observed_fraction,0.05384974926710129,8020,1.0,1122,6898,0.001675355015322566,0.04408051073551178,0.055438779294490814,0.011358268558979034,-0.09625918361501284,0.09625918361501284,0.41691991116803084,0.5830800888319692,0.12256938011777375,0.8761198115370281,0.0048710620734058185,False,False,,0.42441122109931123,9,1.000124745338333,19,True,67.0,0.3533991554088391,0.14202413138094427,0.5
216,chartevents::226537::Glucose (whole blood)::valuenum,Glucose (whole blood),chartevents,226537,valuenum,bedside_glucose,last_minus_first,0.004041978158056736,562,0.07007481296758104,139,423,675.7049560546875,2.4928057193756104,-3.255319118499756,5.748124837875366,0.0954089041135851,0.0954089041135851,0.5671802983145398,0.5671802983145398,0.2931466849133481,2.0953978725535225,0.0008447231066464056,False,False,,0.36120548694782745,137,1.0001247017405983,1,True,68.0,0.35205230540182786,0.01830636309199913,0.5
72,labevents::51274::PT::valuenum,PT,labevents,51274,valuenum,lab_coagulation,max,0.0370635911822319,5112,0.6374064837905237,675,4437,126.27538299560547,20.110445022583008,17.87560272216797,2.234842300415039,0.06732760200789575,0.06732760200789575,0.5676274426330772,0.5676274426330772,0.16425762339701006,1.1741052938003749,0.012392492858788184,False,False,,0.37408528257067813,29,1.000124713378248,2,True,69.0,0.34894263721369134,0.05028529071397358,0.5
153,chartevents::225698::TCO2 (calc) Arterial::valuenum,TCO2 (calc) Arterial,chartevents,225698,valuenum,chart_other,observed_fraction,0.012099958024919033,8020,1.0,1122,6898,0.001110648037865758,0.020499108359217644,0.010733787901699543,0.0097653204575181,0.10164405102565409,0.10164405102565409,0.5663039326803759,0.5663039326803759,0.1684546360454024,1.2041053307345162,0.004419862363058247,False,False,,0.40579986593500517,78,1.0001247064498642,3,True,70.0,0.34797736065107115,0.11564501056786806,0.5
361,labevents::50903::Cholesterol Ratio (Total/HDL)::valuenum,Cholesterol Ratio (Total/HDL),labevents,50903,valuenum,lab_other,last_minus_first,0.0009455527761019766,180,0.022443890274314215,24,156,0.005554317496716976,0.03333333507180214,-0.0038461501244455576,0.0371794851962477,0.16958343955897043,0.16958343955897043,0.5239049145299145,0.5239049145299145,0.1701582867783985,1.2162829411432763,0.006096971325954437,False,False,,0.353940998615981,265,1.0001246436047928,1,True,71.0,0.3465495224366267,0.014782952358708681,0.5
58,chartevents::227073::Anion gap::valuenum,Anion gap,chartevents,227073,valuenum,chart_other,observed_fraction,0.0538133829832077,8020,1.0,1122,6898,0.0016729928320273757,0.044154781848192215,0.05538440868258476,0.011229626834392548,-0.09523618574947464,0.09523618574947464,0.41748027923048814,0.5825197207695119,0.12273000891904944,0.877267978191423,0.005101999950179126,False,False,,0.4234726735022754,9,1.0001247158601658,19,True,72.0,0.34724394714408885,0.15245745271637312,0.5
262,chartevents::223762::Temperature Celsius::valuenum,Temperature Celsius,chartevents,223762,valuenum,vital_temperature,mean,0.02797173708677292,386,0.04812967581047382,36,350,25.183975219726562,36.14360046386719,37.25229263305664,1.1086921691894531,-0.0642459872221716,0.0642459872221716,0.384047619047619,0.615952380952381,0.08314641919107803,0.5943264544674205,0.031017283537183138,False,False,,0.3484331486079407,175,1.0001247281523393,1,True,73.0,0.34526456973808245,0.006337157739716562,0.5
275,labevents::50815::O2 Flow::valuenum,O2 Flow,labevents,50815,valuenum,lab_other,max,0.0019482544157654047,318,0.03965087281795511,74,244,137.81240844726562,8.939188957214355,6.383196830749512,2.5559921264648438,0.0920023798061003,0.0920023798061003,0.5538602126716882,0.5538602126716882,0.28391852662966827,2.029435457727219,0.006488371443476693,False,False,,0.35258922240023516,188,1.0001246829227806,1,True,74.0,0.3448106727522519,0.015557099295966463,0.5
65,chartevents::225625::Calcium non-ionized::valuenum,Calcium non-ionized,chartevents,225625,valuenum,chart_other,observed_fraction,0.05104945972561836,8020,1.0,1122,6898,0.001580101903527975,0.04196375608444214,0.052527301013469696,0.010563544929027557,-0.09218301324041377,0.09218301324041377,0.4209523776299312,0.5790476223700688,0.1234952314560824,0.8827377506932094,0.006279944651284675,False,False,,0.42086817762486034,9,1.0001247011884502,19,True,75.0,0.3425244618978314,0.1566874314540578,0.5
151,chartevents::220235::Arterial CO2 Pressure::valuenum,Arterial CO2 Pressure,chartevents,220235,valuenum,chart_other,observed_fraction,0.012105153873562813,8020,1.0,1122,6898,0.0011142021976411343,0.020499108359217644,0.010739827528595924,0.00975928083062172,0.101419028202786,0.101419028202786,0.5663039326803759,0.5663039326803759,0.1684546360454024,1.2041053307345162,0.004419862363058247,False,False,,0.4055237832550638,78,1.000124693319764,3,True,76.0,0.3417281465265316,0.12759127345706434,0.5
71,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,51237,valuenum,lab_coagulation,last,0.0370635911822319,5112,0.6374064837905237,675,4437,0.8421120643615723,1.7856297492980957,1.5834189653396606,0.20221078395843506,0.07459759788864277,0.07459759788864277,0.5634955216654564,0.5634955216654564,0.16423193107846829,1.1739216463897644,0.009634667697259403,False,False,,0.37157846121204474,29,1.000124685589255,2,True,77.0,0.34152688482504046,0.06010315277400855,0.5
24,labevents::51006::Urea Nitrogen::valuenum,Urea Nitrogen,labevents,51006,valuenum,lab_renal,slope,0.06319617480039597,1107,0.13802992518703242,140,967,0.31945955753326416,0.06548183411359787,-0.0642479732632637,0.12972980737686157,0.07628891712750838,0.07628891712750838,0.5649024966760231,0.5649024966760231,0.1693183846945844,1.2102793629684199,0.013080838893402946,False,False,,0.3511852665298177,10,1.000124703699644,1,True,78.0,0.34055173095379404,0.021267071152047283,0.5
75,chartevents::227467::INR::valuenum,INR,chartevents,227467,valuenum,chart_other,slope,0.03226828947663307,277,0.034538653366583544,44,233,860176.875,-0.014726445078849792,66.34954071044922,66.36426715552807,-0.026155619435571507,0.026155619435571507,0.41426063207179087,0.5857393679282091,0.1514526393221281,1.0825759067410583,0.03815695848596623,False,False,,0.34169370780331,31,1.0001246430834327,2,True,79.0,0.3405171256281202,0.002353164350379581,0.5
342,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,50883,valuenum,lab_liver_protein,mean,0.0012053200043737888,206,0.025685785536159602,30,176,11.550079345703125,3.483333110809326,2.8810226917266846,0.6023104190826416,0.06251406570867533,0.06251406570867533,0.5869318181818182,0.5869318181818182,0.18405187828740288,1.3155936398083523,0.03110573706336872,False,False,,0.3544119497467573,249,1.0001247697804834,2,True,80.0,0.33686570343215416,0.035092492629206384,0.5
51,chartevents::220645::Sodium (serum)::valuenum,Sodium (serum),chartevents,220645,valuenum,chart_other,observed_fraction,0.05678512156009674,8020,1.0,1122,6898,0.0019712280482053757,0.04716280475258827,0.05835024639964104,0.011187441647052765,-0.08740696209827396,0.08740696209827396,0.4197776332389094,0.5802223667610906,0.12365974084233795,0.883913655575357,0.006469220084385663,False,False,,0.41650372758281834,9,1.0001247581413637,19,True,81.0,0.336974110771721,0.1590592336221946,0.5
146,chartevents::227445::CK-MB::valuenum,CK-MB,chartevents,227445,valuenum,chart_other,slope,0.010624480433762074,115,0.014339152119700748,13,102,10.14514446258545,-0.4642072916030884,-0.8203502893447876,0.3561429977416992,0.03540537509534895,0.03540537509534895,0.5365761689291102,0.5365761689291102,0.17664163019071424,1.2626255562651767,0.058756800955598765,False,False,,0.3407948460136379,77,1.0001247175291759,1,True,82.0,0.3359815537364075,0.009626584554460875,0.5
415,chartevents::225695::Uric Acid::valuenum,Uric Acid,chartevents,225695,valuenum,chart_other,mean,0.0007689110352657735,109,0.013591022443890275,20,89,16.555086135864258,7.139166355133057,7.759232044219971,0.6200656890869141,-0.05898686467236536,0.05898686467236536,0.4775280898876404,0.5224719101123596,0.17724792504013637,1.2669593215881405,0.0756092242203219,False,False,,0.34941906567567754,298,1.000124731768295,2,True,83.0,0.3355379511619953,0.02776222902736452,0.5
210,labevents::52075::Absolute Neutrophil Count::valuenum,Absolute Neutrophil Count,labevents,52075,valuenum,lab_blood_gas_respiration,min,0.003423732239753008,591,0.07369077306733167,94,497,66.8140869140625,11.627128601074219,10.187766075134277,1.4393625259399414,0.06440066814220967,0.06440066814220967,0.5549574039984588,0.5549574039984588,0.19550464309849339,1.397457431060532,0.03236393950710159,False,False,,0.34880617236603106,131,1.0001247247865797,2,True,84.0,0.33355347567237487,0.030505393387312407,0.5
53,chartevents::220602::Chloride (serum)::valuenum,Chloride (serum),chartevents,220602,valuenum,chart_other,observed_fraction,0.05661886930465698,8020,1.0,1122,6898,0.001947652897797525,0.046977121382951736,0.05818715691566467,0.011210035532712936,-0.08811193044723556,0.08811193044723556,0.4194317477643421,0.5805682522356579,0.12358535508162247,0.8833819498704208,0.006073404242421976,False,False,,0.41642989006403835,9,1.0001247431806286,19,True,85.0,0.33410157956162867,0.16465662100481937,0.5
27,labevents::50868::Anion Gap::valuenum,Anion Gap,labevents,50868,valuenum,lab_metabolic,last,0.06262988597154617,7025,0.8759351620947631,890,6135,15.09145450592041,15.708989143371582,14.907090187072754,0.8018989562988281,0.06866093234704411,0.06866093234704411,0.5455495728139337,0.5455495728139337,0.15794116365121422,1.1289555547974492,0.002203097654470465,False,False,,0.3605482624242939,11,1.0001247151157098,1,True,86.0,0.33354985517391034,0.053996814500767064,0.5
82,chartevents::225664::Glucose finger stick (range 70-100)::valuenum,Glucose finger stick (range 70-100),chartevents,225664,valuenum,bedside_glucose,observed_fraction,0.05810993164777756,8020,1.0,1122,6898,0.010087188333272934,0.04222370684146881,0.06069392338395119,0.018470216542482376,-0.06379262874017769,0.06379262874017769,0.43818398626484517,0.5618160137351549,0.12576979631637097,0.8989962267890332,0.005253054035998295,False,False,,0.3698691112537603,36,1.0001246845718432,1,True,87.0,0.3317604506676285,0.07621732117226367,0.5
193,"labevents::50822::Potassium, Whole Blood::valuenum","Potassium, Whole Blood",labevents,50822,valuenum,lab_electrolyte,slope,0.006618869490921497,109,0.013591022443890275,29,80,0.02791573852300644,0.005563909653574228,0.010526453144848347,0.004962543491274118,-0.013124940915661012,0.013124940915661012,0.478448275862069,0.521551724137931,0.31599831426421937,2.2587401786087695,0.03591571833683549,False,False,,0.33760103041813555,115,1.0001246803127188,1,True,88.0,0.3317127590689489,0.011776542698373286,0.5
54,chartevents::220615::Creatinine (serum)::valuenum,Creatinine (serum),chartevents,220615,valuenum,chart_other,observed_fraction,0.054306939244270325,8020,1.0,1122,6898,0.0016943123191595078,0.04463755339384079,0.055879730731248856,0.011242177337408066,-0.09474082242082374,0.09474082242082374,0.4199760942358967,0.5800239057641032,0.12284310525787515,0.878076385176612,0.003874862888708641,False,False,,0.41724277340148913,9,1.0001247660105101,19,True,89.0,0.3293582024052875,0.17576914199240326,0.5
423,labevents::50889::C-Reactive Protein::valuenum,C-Reactive Protein,labevents,50889,valuenum,lab_other,max,0.0005351205472834408,101,0.012593516209476309,14,87,8799.15625,85.3785629272461,105.8839111328125,20.505348205566406,-0.07553506880050953,0.07553506880050953,0.49014778325123154,0.5098522167487685,0.138727816776539,0.9916195102921951,0.06982980436217989,False,False,,0.336730040758899,317,1.0001246698797137,2,True,90.0,0.3287010246200494,0.0160580322776992,0.5
330,labevents::51446::Lymphocytes::valuenum,Lymphocytes,labevents,51446,valuenum,lab_blood_gas_respiration,last,0.0011169991921633482,209,0.026059850374064837,16,193,589.51416015625,20.1875,27.21502685546875,7.02752685546875,-0.07695692595275747,0.07695692595275747,0.43507124352331605,0.564928756476684,0.07673919672187515,0.5485279480476282,0.04583579009215866,False,False,,0.33508017946564217,238,1.0001247388865144,1,True,91.0,0.3276414220468853,0.014877514837513742,0.5
52,chartevents::227442::Potassium (serum)::valuenum,Potassium (serum),chartevents,227442,valuenum,chart_other,observed_fraction,0.05674875155091286,8020,1.0,1122,6898,0.001959987450391054,0.04723707586526871,0.05829588323831558,0.011058807373046875,-0.08664934280580089,0.08664934280580089,0.4199417253392831,0.5800582746607169,0.12384516857845862,0.8852390837782872,0.0060487017493982,False,False,,0.41427432713220985,9,1.0001246886392676,19,True,92.0,0.3254265213052163,0.17769561165398706,0.5
156,chartevents::220050::Arterial Blood Pressure systolic::valuenum,Arterial Blood Pressure systolic,chartevents,220050,valuenum,vital_blood_pressure,std,0.094903364777565,1339,0.1669576059850374,231,1108,37.69072723388672,8.526285171508789,9.84119987487793,1.3149147033691406,-0.08092376876566133,0.08092376876566133,0.43492623501648775,0.5650737649835123,0.16668035522006608,1.191422859950918,0.008471084123527595,False,False,low_or_high_may_indicate_instability,0.3446079742422162,84,1.000124716087685,1,True,93.0,0.3249851284278503,0.03924569162873175,0.5
348,chartevents::227446::Brain Natiuretic Peptide (BNP)::valuenum,Brain Natiuretic Peptide (BNP),chartevents,227446,valuenum,chart_other,last,0.0010390690295025706,199,0.024812967581047382,26,173,14715094016.0,16822.384765625,25174.595703125,8352.2109375,-0.0232047322470386,0.0232047322470386,0.6098265895953756,0.6098265895953756,0.22873180888220124,1.6349635536856097,0.023764252418809972,False,False,,0.3279272728362701,254,1.0001246021715877,1,True,94.0,0.3220204828139065,0.01181358004472726,0.5
91,labevents::50878::Asparate Aminotransferase (AST)::valuenum,Asparate Aminotransferase (AST),labevents,50878,valuenum,lab_other,min,0.018375935032963753,2846,0.3548628428927681,428,2418,909485.8125,303.25,136.83787536621094,166.41212463378906,0.06237379487495954,0.06237379487495954,0.5795977211412846,0.5795977211412846,0.1938421348271945,1.3855739049145277,0.011894489834577637,False,False,,0.3466556014089112,42,1.0001247853166373,2,True,95.0,0.31946022767279925,0.05439074747222393,0.5
212,chartevents::226540::Hematocrit (whole blood - calc)::valuenum,Hematocrit (whole blood - calc),chartevents,226540,valuenum,chart_other,slope,0.006676018238067627,200,0.02493765586034913,25,175,0.7061854600906372,0.08324487507343292,-0.002133271424099803,0.08537814649753273,0.03360054413758964,0.03360054413758964,0.4979428571428571,0.502057142857143,0.25429976465009724,1.8177220253955257,0.04241116916669396,False,False,,0.331526521231513,133,1.0001246545635225,1,True,96.0,0.31679700308591663,0.029459036291192724,0.5
59,chartevents::220545::Hematocrit (serum)::valuenum,Hematocrit (serum),chartevents,220545,valuenum,chart_other,observed_fraction,0.05079488828778267,8020,1.0,1122,6898,0.0017101520206779242,0.04378342255949974,0.0519353449344635,0.00815192237496376,-0.06837955651162815,0.06837955651162815,0.43429157951696457,0.5657084204830354,0.1268461802704456,0.9066901655694954,0.006554735868228523,False,False,,0.38326290342810704,22,1.0001247276777434,3,True,97.0,0.31665516038064895,0.1332154860949162,0.5
359,chartevents::225651::Direct Bilirubin::valuenum,Direct Bilirubin,chartevents,225651,valuenum,chart_other,mean,0.0010286782635375857,182,0.022693266832917707,29,153,11.870050430297852,3.503448486328125,2.9448368549346924,0.5586116313934326,0.05934129619801595,0.05934129619801595,0.5755014649537976,0.5755014649537976,0.1977986093207011,1.413854587123015,0.0266817322012467,False,False,,0.33574220935471205,249,1.0001246745201795,2,True,98.0,0.3149416677185271,0.041601083272369874,0.5
125,labevents::51256::Neutrophils::valuenum,Neutrophils,labevents,51256,valuenum,lab_blood_gas_respiration,max,0.01108686625957489,1898,0.23665835411471323,298,1600,261.2518310546875,79.95133972167969,77.81281280517578,2.1385269165039062,0.048134618454767984,0.048134618454767984,0.5526887583892617,0.5526887583892617,0.18802220851058524,1.3439733620810104,0.02532071624609933,False,False,,0.32503191036263107,63,1.0001247277769478,2,True,99.0,0.3134934398391559,0.023076941046950347,0.5
105,chartevents::220587::AST::valuenum,AST,chartevents,220587,valuenum,chart_other,min,0.015523690730333328,2523,0.3145885286783042,364,2159,1035075.875,342.6153869628906,145.34437561035156,197.27101135253906,0.06812977871744355,0.06812977871744355,0.5837428551069125,0.5837428551069125,0.19006946233838556,1.3586070302619004,0.008881833524917448,False,False,,0.33900180417707554,42,1.0001247050272204,2,True,100.0,0.3071179467319612,0.06376771489022867,0.5
31,labevents::51301::White Blood Cells::valuenum,White Blood Cells,labevents,51301,valuenum,lab_cbc,max,0.055356401950120926,6920,0.8628428927680798,881,6039,84.51812744140625,12.973098754882812,12.270227432250977,0.7028713226318359,0.025483885091207217,0.025483885091207217,0.5469732399636942,0.5469732399636942,0.14262628686303194,1.0194855798943996,0.012253338663009261,False,False,,0.32743488525866676,15,1.0001246833427575,1,True,101.0,0.30697653387551826,0.04091670276629695,0.5
64,chartevents::220546::WBC::valuenum,WBC,chartevents,220546,valuenum,chart_other,observed_fraction,0.046560682356357574,8020,1.0,1122,6898,0.0012670918367803097,0.039884135127067566,0.0476466603577137,0.007762525230646133,-0.07564542106675647,0.07564542106675647,0.43296114144015496,0.567038858559845,0.12701194288781092,0.9078750284850656,0.003330804757476491,False,False,,0.38039721218386413,22,1.0001247058541987,3,True,102.0,0.30618034949149764,0.14843372538473304,0.5
252,labevents::50956::Lipase::valuenum,Lipase,labevents,50956,valuenum,lab_other,min,0.002426226157695055,422,0.05261845386533666,71,351,380989.03125,82.2957763671875,195.5014190673828,113.20564270019531,-0.06860916215876227,0.06860916215876227,0.42486256570763614,0.5751374342923639,0.14110039182948853,1.008578558353385,0.02554835200608374,False,False,,0.3142527408909393,166,1.0001246404649615,2,True,103.0,0.3060266401686726,0.01645220144453339,0.5
28,labevents::51221::Hematocrit::valuenum,Hematocrit,labevents,51221,valuenum,lab_cbc,slope,0.06032314896583557,1087,0.13553615960099752,155,932,0.09357575327157974,-0.1097521036863327,-0.03589361533522606,0.07385848835110664,-0.08442342733371976,0.08442342733371976,0.44139208085283116,0.5586079191471689,0.13870789667386374,0.9914771223925021,0.003939129453554235,False,False,,0.31040971733835576,12,1.0001247018973332,1,True,104.0,0.30392213952810226,0.012975155620507047,0.5
34,labevents::51277::RDW::valuenum,RDW,labevents,51277,valuenum,lab_other,min,0.05529925227165222,6918,0.8625935162094763,881,6037,6.336857795715332,15.917593955993652,15.562928199768066,0.35466575622558594,0.04696771338719837,0.04696771338719837,0.527159982228396,0.527159982228396,0.14805863833173888,1.05831575705931,0.007985056209706798,False,False,,0.3288451275217253,17,1.0001246623923001,1,True,105.0,0.30239794245491963,0.0528943701336113,0.5
260,labevents::50993::Thyroid Stimulating Hormone::valuenum,Thyroid Stimulating Hormone,labevents,50993,valuenum,lab_other,max,0.002072942676022649,389,0.048503740648379055,29,360,19.428247451782227,4.542758941650391,3.2578585147857666,1.284900426864624,0.07656905013743731,0.07656905013743731,0.5587164750957854,0.5587164750957854,0.1192657805706268,0.8525058468595605,0.02820313366450211,False,False,,0.3052593643877552,174,1.0001247408074199,1,True,106.0,0.3014177584167709,0.007683211941968658,0.5
60,chartevents::220228::Hemoglobin::valuenum,Hemoglobin,chartevents,220228,valuenum,chart_other,observed_fraction,0.05295095592737198,8020,1.0,1122,6898,0.0021070963703095913,0.04564022645354271,0.054140087217092514,0.008499860763549805,-0.06423229232515294,0.06423229232515294,0.43670961228266836,0.5632903877173316,0.1271432442015456,0.9088135637222778,0.004120208500492328,False,False,,0.3690177647253066,23,1.0001246761319067,1,True,107.0,0.2982587495992616,0.14151803025209012,0.5
30,labevents::51265::Platelet Count::valuenum,Platelet Count,labevents,51265,valuenum,lab_cbc,min,0.0559590607881546,6921,0.8629675810473816,881,6040,14401.3759765625,199.47445678710938,211.97682189941406,12.502365112304688,-0.034723828780952364,0.034723828780952364,0.46340157557261086,0.5365984244273891,0.12069576776836974,0.862727323977117,0.012336250821525674,False,False,,0.31788297975217666,14,1.0001246974965325,1,True,108.0,0.29587675953894577,0.04401244042646175,0.5
74,chartevents::227465::Prothrombin time::valuenum,Prothrombin time,chartevents,227465,valuenum,chart_other,slope,0.03227348253130913,277,0.034538653366583544,44,233,860182.25,-0.14583899080753326,66.15099334716797,66.2968323379755,-0.02612895769212873,0.02612895769212873,0.4315255559890753,0.5684744440109246,0.16195701618183722,1.157660668251635,0.026963248946331397,False,False,,0.3005295693851652,31,1.0001246804500667,2,True,109.0,0.294604067483724,0.011851003802882351,0.5
63,chartevents::227457::Platelet Count::valuenum,Platelet Count,chartevents,227457,valuenum,chart_other,observed_fraction,0.047075022011995316,8020,1.0,1122,6898,0.001335610169917345,0.04073826223611832,0.04810572788119316,0.007367465645074844,-0.0699297469729733,0.0699297469729733,0.4331334381455474,0.5668665618544526,0.12841739694649226,0.9179211439490802,0.002493727679159452,False,False,,0.3719550669116758,22,1.0001247543948744,3,True,110.0,0.2936855245508121,0.15653908472172737,0.5
404,labevents::50831::pH::valuenum,pH,labevents,50831,valuenum,lab_blood_gas_respiration,min,0.0006598088075406849,120,0.014962593516209476,8,112,0.03901498392224312,7.411250114440918,7.3655805587768555,0.0456695556640625,0.057674679841618455,0.057674679841618455,0.5909598214285715,0.5909598214285715,0.10719212575981758,0.7662039648785536,0.029837419791036712,False,False,lower_may_indicate_acidosis,0.30037986488369817,301,1.0001246900010647,1,True,111.0,0.29311860358737335,0.014522522592649599,0.5
159,chartevents::225667::Ionized Calcium::valuenum,Ionized Calcium,chartevents,225667,valuenum,chart_other,observed_fraction,0.010780340991914272,8020,1.0,1122,6898,0.0009048860520124435,0.016896909102797508,0.009785445407032967,0.007111463695764542,0.08200603398538654,0.08200603398538654,0.5409283814213632,0.5409283814213632,0.15906236276881955,1.136969830130065,0.002143352690385125,False,False,,0.3472081325260655,74,1.0001247466456558,2,True,112.0,0.2908640129192579,0.11268823921361525,0.5
393,chartevents::227463::Cortisol::valuenum,Cortisol,chartevents,227463,valuenum,chart_other,min,0.0007896924507804215,143,0.017830423940149626,15,128,509.52923583984375,35.880001068115234,26.92109489440918,8.958906173706055,0.12161440233733305,0.12161440233733305,0.5302083333333333,0.5302083333333333,0.1985236410300386,1.4190370775943937,0.0,False,False,,0.29701049423266107,286,1.0001247234480155,2,True,113.0,0.2904649934447069,0.013091001575908385,0.5
135,chartevents::225640::Differential-Eos::valuenum,Differential-Eos,chartevents,225640,valuenum,chart_other,mean,0.008899626322090626,1571,0.1958852867830424,233,1338,3.764244318008423,0.8781116008758545,1.1976208686828613,0.31950926780700684,-0.058529439206516286,0.058529439206516286,0.4227163083713441,0.5772836916286559,0.13014498116723672,0.9302698297337242,0.02029165959615087,False,False,,0.3018743719110612,61,1.000124694512073,2,True,114.0,0.2903380091757894,0.023072725470543672,0.5
37,labevents::50960::Magnesium::valuenum,Magnesium,labevents,50960,valuenum,lab_electrolyte,observed_fraction,0.06003221124410629,8020,1.0,1122,6898,0.0017198469722643495,0.05355020612478256,0.06108654662966728,0.00753634050488472,-0.06303752939286018,0.06303752939286018,0.44951099262024846,0.5504890073797515,0.12865467222634494,0.9196171758068507,0.007737945042396888,False,False,,0.36903671742263794,9,1.0001247181023252,19,True,115.0,0.2894054805284841,0.15926247378830768,0.5
